loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_redeemed_dollars,active_months,first_activity,last_activity,recency_months,avg_flights_per_month,points_redemption_ratio,distance_per_flight,official_churn,behavioral_churn,churn,salary_imputed,tenure_months
834576,Canada,Nova Scotia,Halifax,B3C 2M8,Female,College,,Married,Aurora,35692.17,Standard,2013,6,,,38,51537,51537.0,465,84,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.009022643925723267,1356.2368421052631,0,0,0,73455.0,66
867561,Canada,Ontario,Toronto,M2M 7K8,Female,Doctor,142987.0,Single,Aurora,35850.6,Standard,2018,9,,,5,7893,7893.0,0,0,24,2017-01-01,2018-12-01,0.0,0.20833333333333334,0.0,1578.6,0,0,0,142987.0,3
578998,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,50409.0,Married,Aurora,35900.08,Standard,2016,11,,,44,68537,68537.0,896,161,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.01307323051782249,1557.659090909091,0,0,0,50409.0,25
863262,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Single,Aurora,35944.71,Standard,2014,6,,,41,57356,57356.0,348,63,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.006067368714694191,1398.9268292682927,0,0,0,73455.0,54
744181,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Single,Aurora,35984.1,Standard,2018,1,,,15,22577,22577.0,0,0,24,2017-01-01,2018-12-01,0.0,0.625,0.0,1505.1333333333334,0,0,0,73455.0,11
380001,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,98006.0,Single,Aurora,36057.54,Standard,2013,9,,,38,51205,51205.0,0,0,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.0,1347.5,0,0,0,98006.0,63
648455,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,98006.0,Single,Aurora,36057.54,Standard,2012,11,,,46,72849,72849.0,345,62,24,2017-01-01,2018-12-01,0.0,1.9166666666666667,0.0047358234155582095,1583.6739130434783,0,0,0,98006.0,73
545534,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Single,Aurora,36181.03,Standard,2013,4,,,40,67100,67100.0,2145,386,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.031967213114754096,1677.5,0,0,0,73455.0,68
923527,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Aurora,36181.03,Standard,2015,6,,,39,64838,64838.0,697,125,24,2017-01-01,2018-12-01,0.0,1.625,0.010749868904037755,1662.5128205128206,0,0,0,73455.0,42
491481,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Married,Aurora,36470.3,Standard,2015,3,,,40,67766,67766.0,1888,341,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.027860579051441726,1694.15,0,0,0,73455.0,45
309041,Canada,Quebec,Montreal,H2Y 2W2,Male,College,,Married,Aurora,36695.91,Standard,2015,5,,,37,49885,49885.0,871,156,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.017460158364237748,1348.2432432432433,0,0,0,73455.0,43
187077,Canada,Quebec,Montreal,H2T 9K8,Male,High School or Below,66275.0,Married,Aurora,36860.91,Standard,2015,4,,,19,26576,26576.0,1842,332,24,2017-01-01,2018-12-01,0.0,0.7916666666666666,0.06931065623118603,1398.7368421052631,0,0,0,66275.0,44
939571,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,87099.0,Divorced,Aurora,36946.06,Standard,2015,8,,,35,45501,45501.0,1978,356,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.04347157205336147,1300.0285714285715,0,0,0,87099.0,40
912940,Canada,Ontario,Trenton,K8V 4B2,Male,Doctor,145343.0,Married,Aurora,37150.83,Standard,2018,7,,,8,10651,10651.0,0,0,24,2017-01-01,2018-12-01,0.0,0.3333333333333333,0.0,1331.375,0,0,0,145343.0,5
302827,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,90682.0,Married,Aurora,38230.21,Standard,2012,11,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,90682.0,73
647658,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,100159.0,Married,Star,3861.49,2018 Promotion,2018,2,2018.0,10.0,40,35064,52596.0,424,76,11,2018-02-01,2018-12-01,0.0,3.6363636363636362,0.008061449539888965,876.6,1,0,1,100159.0,10
168290,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,51955.0,Married,Aurora,38445.86,Standard,2016,7,,,45,71676,71676.0,1602,288,24,2017-01-01,2018-12-01,0.0,1.875,0.022350577599196383,1592.8,0,0,0,51955.0,29
856496,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,67330.0,Single,Aurora,38496.95,Standard,2018,6,,,15,30596,30596.0,0,0,24,2017-01-01,2018-12-01,0.0,0.625,0.0,2039.7333333333333,0,0,0,67330.0,6
491907,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,61984.0,Married,Aurora,38545.71,Standard,2012,12,,,32,47960,47960.0,951,171,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.019829024186822353,1498.75,0,0,0,61984.0,72
675419,Canada,Ontario,Toronto,M2Z 4K1,Female,College,,Single,Aurora,39400.19,Standard,2013,7,2014.0,3.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,73455.0,65
447771,Canada,British Columbia,Vancouver,V6E 3Z3,Male,High School or Below,53062.0,Married,Aurora,39769.56,Standard,2017,6,,,34,56194,56194.0,506,91,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.009004520055521941,1652.764705882353,0,0,0,53062.0,18
849510,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Single,Aurora,40440.76,Standard,2014,5,,,28,41037,41037.0,821,148,24,2017-01-01,2018-12-01,0.0,1.1666666666666667,0.020006335745790384,1465.607142857143,0,0,0,73455.0,55
687533,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,54786.0,Married,Aurora,40636.67,Standard,2016,10,,,47,71766,71766.0,491,88,24,2017-01-01,2018-12-01,0.0,1.9583333333333333,0.006841679904132876,1526.936170212766,0,0,0,54786.0,26
767971,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,54786.0,Married,Aurora,40636.67,Standard,2012,11,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,54786.0,73
683276,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,47996.0,Married,Aurora,41075.43,Standard,2018,10,,,2,3970,3970.0,518,93,24,2017-01-01,2018-12-01,0.0,0.08333333333333333,0.1304785894206549,1985.0,0,0,0,47996.0,2
225746,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,78464.0,Married,Aurora,41143.09,Standard,2013,12,,,45,57488,57488.0,379,68,24,2017-01-01,2018-12-01,0.0,1.875,0.006592680211522405,1277.5111111111112,0,0,0,78464.0,60
248497,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,78464.0,Married,Aurora,41143.09,Standard,2013,9,2014.0,3.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,78464.0,63
379562,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,59529.0,Married,Aurora,41491.74,Standard,2014,3,,,35,47318,47318.0,1346,243,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.028445834566127055,1351.942857142857,0,0,0,59529.0,57
343139,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,65151.0,Married,Aurora,41745.01,Standard,2012,6,,,40,52427,52427.0,3530,635,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.06733171838937951,1310.675,0,0,0,65151.0,78
345765,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,65151.0,Married,Aurora,41745.01,Standard,2016,12,,,51,72762,72762.0,1719,310,24,2017-01-01,2018-12-01,0.0,2.125,0.023624969077265606,1426.7058823529412,0,0,0,65151.0,24
123525,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,65997.0,Divorced,Aurora,41787.9,Standard,2015,1,,,45,69081,69081.0,466,84,24,2017-01-01,2018-12-01,0.0,1.875,0.0067457043181193095,1535.1333333333334,0,0,0,65997.0,47
175528,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,65997.0,Divorced,Aurora,41787.9,Standard,2015,12,,,41,53665,53665.0,1188,214,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.022137333457560793,1308.9024390243903,0,0,0,65997.0,36
374967,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,65997.0,Divorced,Aurora,41787.9,Standard,2016,12,,,46,63933,63933.0,1688,304,24,2017-01-01,2018-12-01,0.0,1.9166666666666667,0.026402640264026403,1389.8478260869565,0,0,0,65997.0,24
607565,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,65997.0,Divorced,Aurora,41787.9,Standard,2013,4,,,34,48041,48041.0,1026,185,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.0213567577694053,1412.9705882352941,0,0,0,65997.0,68
749430,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,65997.0,Divorced,Aurora,41787.9,Standard,2016,1,,,30,40897,40897.0,1335,241,24,2017-01-01,2018-12-01,0.0,1.25,0.03264298114776145,1363.2333333333333,0,0,0,65997.0,35
902966,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,65997.0,Divorced,Aurora,41787.9,Standard,2013,5,,,40,70151,70151.0,581,105,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.008282134253253696,1753.775,0,0,0,65997.0,67
559111,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,52623.0,Married,Aurora,41855.17,Standard,2017,12,,,17,30059,30059.0,0,0,24,2017-01-01,2018-12-01,0.0,0.7083333333333334,0.0,1768.1764705882354,0,0,0,52623.0,12
190524,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,92316.0,Married,Aurora,42389.01,Standard,2016,6,,,36,49639,49639.0,694,125,24,2017-01-01,2018-12-01,0.0,1.5,0.013980942404158021,1378.861111111111,0,0,0,92316.0,30
266561,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Married,Aurora,42462.97,Standard,2018,5,,,9,11147,11147.0,497,89,24,2017-01-01,2018-12-01,0.0,0.375,0.044585987261146494,1238.5555555555557,0,0,0,73455.0,7
563086,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Married,Aurora,42462.97,Standard,2018,5,,,41,67297,67297.0,1805,324,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.02682140362869073,1641.3902439024391,0,0,0,73455.0,7
625033,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,80686.0,Single,Aurora,42561.63,Standard,2013,5,,,40,57981,57981.0,1420,256,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.024490781462893015,1449.525,0,0,0,80686.0,67
643300,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,75335.0,Married,Aurora,43026.52,Standard,2017,6,,,38,58482,58482.0,0,0,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.0,1539.0,0,0,0,75335.0,18
353369,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,69595.0,Single,Aurora,43217.22,Standard,2018,9,,,8,14440,14440.0,0,0,24,2017-01-01,2018-12-01,0.0,0.3333333333333333,0.0,1805.0,0,0,0,69595.0,3
309456,Canada,Quebec,Montreal,H2Y 4R4,Male,High School or Below,67018.0,Single,Aurora,43290.5,Standard,2016,1,,,40,61242,61242.0,2251,405,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.03675582116847915,1531.05,0,0,0,67018.0,35
923959,Canada,Manitoba,Winnipeg,R2C 0M5,Female,High School or Below,67018.0,Single,Aurora,43290.5,Standard,2016,11,,,42,56874,56874.0,1302,235,24,2017-01-01,2018-12-01,0.0,1.75,0.022892710201498048,1354.142857142857,0,0,0,67018.0,25
651097,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,67952.0,Single,Aurora,44520.14,Standard,2015,9,,,43,59052,59052.0,990,179,24,2017-01-01,2018-12-01,0.0,1.7916666666666667,0.016764885185937817,1373.3023255813953,0,0,0,67952.0,39
570299,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,74917.0,Married,Aurora,44795.47,Standard,2015,12,,,41,48501,48501.0,353,64,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.007278200449475269,1182.9512195121952,0,0,0,74917.0,36
258296,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,77037.0,Married,Aurora,44856.11,Standard,2012,10,,,19,30151,30151.0,1288,232,24,2017-01-01,2018-12-01,0.0,0.7916666666666666,0.04271831780040463,1586.8947368421052,0,0,0,77037.0,74
710029,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,54784.0,Divorced,Aurora,45708.65,Standard,2012,8,,,22,37810,37810.0,914,165,24,2017-01-01,2018-12-01,0.0,0.9166666666666666,0.024173499074318962,1718.6363636363637,0,0,0,54784.0,76
219431,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,,Divorced,Star,3982.27,2018 Promotion,2018,2,,,55,75714,113571.0,1417,255,11,2018-02-01,2018-12-01,0.0,5.0,0.012476776641924436,1376.6181818181817,0,0,0,73455.0,10
746031,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,61097.0,Married,Aurora,47155.63,Standard,2016,3,,,45,73448,73448.0,1519,273,24,2017-01-01,2018-12-01,0.0,1.875,0.02068129833351487,1632.1777777777777,0,0,0,61097.0,33
529331,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,78033.0,Married,Aurora,49221.43,Standard,2013,5,2015.0,12.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,78033.0,67
125068,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,19464.0,Married,Star,4064.18,2018 Promotion,2018,3,,,67,94402,141603.0,433,78,11,2018-02-01,2018-12-01,0.0,6.090909090909091,0.0030578448196718995,1408.9850746268658,0,0,0,19464.0,9
566374,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,50322.0,Married,Aurora,51016.07,Standard,2016,7,,,25,36349,36349.0,571,103,24,2017-01-01,2018-12-01,0.0,1.0416666666666667,0.015708822801177472,1453.96,0,0,0,50322.0,29
302057,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,50769.0,Single,Star,4118.59,2018 Promotion,2018,3,,,20,35014,52521.0,0,0,11,2018-02-01,2018-12-01,0.0,1.8181818181818181,0.0,1750.7,0,0,0,50769.0,9
642323,Canada,Ontario,Toronto,P5S 6R4,Male,College,,Married,Aurora,52811.49,Standard,2017,12,,,14,25959,25959.0,520,94,24,2017-01-01,2018-12-01,0.0,0.5833333333333334,0.020031588273816403,1854.2142857142858,0,0,0,73455.0,12
798869,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,61718.0,Single,Aurora,55277.45,Standard,2018,10,,,4,3928,3928.0,0,0,24,2017-01-01,2018-12-01,0.0,0.16666666666666666,0.0,982.0,0,0,0,61718.0,2
977244,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,88425.0,Married,Aurora,56675.94,Standard,2015,4,,,47,65314,65314.0,2486,447,24,2017-01-01,2018-12-01,0.0,1.9583333333333333,0.03806228373702422,1389.659574468085,0,0,0,88425.0,44
220808,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,62932.0,Divorced,Star,4358.76,2018 Promotion,2018,2,,,69,132850,199275.0,692,125,11,2018-02-01,2018-12-01,0.0,6.2727272727272725,0.0034725881319784217,1925.3623188405797,0,0,0,62932.0,10
219139,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,76778.0,Single,Aurora,58166.55,Standard,2016,3,,,25,30754,30754.0,1115,201,24,2017-01-01,2018-12-01,0.0,1.0416666666666667,0.03625544644599077,1230.16,0,0,0,76778.0,33
228030,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,50174.0,Married,Aurora,58753.88,Standard,2018,5,,,12,14248,14248.0,0,0,24,2017-01-01,2018-12-01,0.0,0.5,0.0,1187.3333333333333,0,0,0,50174.0,7
592992,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Married,Aurora,61850.19,Standard,2013,7,,,21,31945,31945.0,0,0,24,2017-01-01,2018-12-01,0.0,0.875,0.0,1521.1904761904761,0,0,0,73455.0,65
179870,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,56406.0,Single,Aurora,66025.75,Standard,2017,7,,,33,48480,48480.0,0,0,24,2017-01-01,2018-12-01,0.0,1.375,0.0,1469.090909090909,0,0,0,56406.0,17
838263,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,89210.0,Married,Aurora,67907.27,Standard,2012,7,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,89210.0,77
142726,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,98974.0,Divorced,Star,4397.78,2018 Promotion,2018,4,,,56,109264,163896.0,346,62,11,2018-02-01,2018-12-01,0.0,5.090909090909091,0.0021110948406306436,1951.142857142857,0,0,0,98974.0,8
767366,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,60845.0,Married,Aurora,73225.96,Standard,2017,3,2017.0,11.0,8,15661,15661.0,504,91,24,2017-01-01,2018-12-01,0.0,0.3333333333333333,0.03218185301066343,1957.625,1,0,1,60845.0,21
433172,Canada,Alberta,Peace River,T9O 2W2,Female,College,,Married,Nova,2738.0,Standard,2013,6,,,47,72227,72227.0,1419,255,24,2017-01-01,2018-12-01,0.0,1.9583333333333333,0.01964639262325723,1536.7446808510638,0,0,0,73455.0,66
697356,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Married,Nova,2738.0,Standard,2014,11,,,21,36834,36834.0,0,0,24,2017-01-01,2018-12-01,0.0,0.875,0.0,1754.0,0,0,0,73455.0,49
225318,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Married,Nova,2739.06,Standard,2012,11,,,40,61273,61273.0,486,87,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.00793171543746838,1531.825,0,0,0,73455.0,73
551533,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,55642.0,Married,Nova,2742.8,Standard,2014,10,2014.0,11.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,55642.0,50
926083,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,79118.0,Married,Nova,2742.84,Standard,2015,9,,,27,44974,44974.0,1778,320,24,2017-01-01,2018-12-01,0.0,1.125,0.03953395295059368,1665.7037037037037,0,0,0,79118.0,39
240044,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,101995.0,Married,Nova,2743.55,Standard,2017,1,,,53,92038,92038.0,1804,326,24,2017-01-01,2018-12-01,0.0,2.2083333333333335,0.019600599752276234,1736.566037735849,0,0,0,101995.0,23
583327,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,101995.0,Married,Nova,2743.55,Standard,2017,8,,,38,59974,59974.0,1611,290,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.026861640044019076,1578.2631578947369,0,0,0,101995.0,16
586944,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,89856.0,Divorced,Nova,2744.08,Standard,2015,5,,,39,50724,50724.0,598,108,24,2017-01-01,2018-12-01,0.0,1.625,0.011789291065373393,1300.6153846153845,0,0,0,89856.0,43
856406,Canada,British Columbia,Vancouver,V6E 3Z3,Male,High School or Below,53149.0,Married,Nova,2744.17,Standard,2018,1,,,23,33960,33960.0,1819,328,24,2017-01-01,2018-12-01,0.0,0.9583333333333334,0.05356301531213192,1476.5217391304348,0,0,0,53149.0,11
946771,Canada,Ontario,Trenton,K8V 4B2,Male,High School or Below,53149.0,Married,Nova,2744.17,Standard,2014,8,,,44,67408,67408.0,1356,244,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.020116306669831475,1532.0,0,0,0,53149.0,52
994044,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,101166.0,Divorced,Nova,2744.52,Standard,2016,8,2018.0,6.0,16,21742,21742.0,0,0,24,2017-01-01,2018-12-01,0.0,0.6666666666666666,0.0,1358.875,1,0,1,101166.0,28
262422,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,57634.0,Married,Nova,2744.74,Standard,2017,4,,,42,65992,65992.0,840,151,24,2017-01-01,2018-12-01,0.0,1.75,0.01272881561401382,1571.2380952380952,0,0,0,57634.0,20
864485,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,99050.0,Married,Nova,2745.13,Standard,2016,7,,,41,51067,51067.0,372,67,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.007284547750993792,1245.5365853658536,0,0,0,99050.0,29
571942,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,64975.0,Married,Nova,2745.25,Standard,2015,11,,,40,58888,58888.0,556,100,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.009441651949463389,1472.2,0,0,0,64975.0,37
298853,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,102403.0,Married,Nova,2746.12,Standard,2014,7,,,34,50408,50408.0,1808,325,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.03586732264719886,1482.5882352941176,0,0,0,102403.0,53
336882,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,102403.0,Married,Nova,2746.12,Standard,2017,5,,,106,144936,144936.0,1357,244,24,2017-01-01,2018-12-01,0.0,4.416666666666667,0.009362753215212231,1367.3207547169811,0,0,0,102403.0,19
343547,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Single,Nova,2746.9,Standard,2016,7,,,37,47583,47583.0,1607,290,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.03377256583233508,1286.027027027027,0,0,0,73455.0,29
434922,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,77496.0,Single,Nova,2746.92,Standard,2013,3,,,45,65889,65889.0,335,60,24,2017-01-01,2018-12-01,0.0,1.875,0.005084308458164489,1464.2,0,0,0,77496.0,69
804816,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,77496.0,Single,Nova,2746.92,Standard,2013,4,2017.0,8.0,7,6204,6204.0,568,102,24,2017-01-01,2018-12-01,0.0,0.2916666666666667,0.0915538362346873,886.2857142857143,1,0,1,77496.0,68
302921,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,93009.0,Married,Nova,2747.43,Standard,2014,3,,,38,50907,50907.0,1679,302,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.0329817117488754,1339.657894736842,0,0,0,93009.0,57
973897,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,93009.0,Married,Nova,2747.43,Standard,2016,3,,,31,50967,50967.0,1315,237,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.025801008495693292,1644.0967741935483,0,0,0,93009.0,33
142763,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Single,Nova,2747.77,Standard,2018,12,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,73455.0,0
291148,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,73543.0,Married,Nova,2748.8,Standard,2017,2,,,47,71341,71341.0,1509,272,24,2017-01-01,2018-12-01,0.0,1.9583333333333333,0.021151932268961747,1517.8936170212767,0,0,0,73543.0,22
302804,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,73543.0,Married,Nova,2748.8,Standard,2017,2,,,32,41060,41060.0,1569,283,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.038212372138334144,1283.125,0,0,0,73543.0,22
741848,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,55642.0,Married,Nova,2748.85,Standard,2013,2,2015.0,4.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,55642.0,70
746853,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,55642.0,Married,Nova,2748.85,Standard,2018,9,,,3,3220,3220.0,0,0,24,2017-01-01,2018-12-01,0.0,0.125,0.0,1073.3333333333333,0,0,0,55642.0,3
332780,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,72858.0,Divorced,Nova,2748.93,Standard,2016,4,,,35,47930,47930.0,1062,191,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.022157312747757146,1369.4285714285713,0,0,0,72858.0,32
373204,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,84187.0,Single,Nova,2749.41,Standard,2018,11,,,5,5410,5410.0,0,0,24,2017-01-01,2018-12-01,0.0,0.20833333333333334,0.0,1082.0,0,0,0,84187.0,1
751270,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,84187.0,Single,Nova,2749.41,Standard,2016,5,2017.0,1.0,2,1946,1946.0,0,0,24,2017-01-01,2018-12-01,0.0,0.08333333333333333,0.0,973.0,1,0,1,84187.0,31
602384,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,56932.0,Divorced,Nova,2750.54,Standard,2017,8,2018.0,4.0,8,15006,15006.0,417,75,24,2017-01-01,2018-12-01,0.0,0.3333333333333333,0.02778888444622151,1875.75,1,0,1,56932.0,16
758432,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,56932.0,Divorced,Nova,2750.54,Standard,2013,12,,,39,60739,60739.0,861,155,24,2017-01-01,2018-12-01,0.0,1.625,0.014175406246398525,1557.4102564102564,0,0,0,56932.0,60
203745,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,100034.0,Married,Nova,2750.88,Standard,2016,10,,,40,64004,64004.0,1089,196,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.017014561589900633,1600.1,0,0,0,100034.0,26
156138,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,95414.0,Single,Nova,2751.25,Standard,2015,5,,,30,48489,48489.0,0,0,24,2017-01-01,2018-12-01,0.0,1.25,0.0,1616.3,0,0,0,95414.0,43
373950,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,63068.0,Married,Nova,2751.37,Standard,2015,5,,,41,64993,64993.0,470,85,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.007231548012862923,1585.1951219512196,0,0,0,63068.0,43
161557,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,91383.0,Married,Nova,2752.66,Standard,2018,12,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,91383.0,0
326699,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,91383.0,Married,Nova,2752.66,Standard,2013,6,,,38,67626,67626.0,490,88,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.007245733889332505,1779.6315789473683,0,0,0,91383.0,66
